,state,district,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_,total_enrol,total_demo_update,total_bio_update,update_intensity
443,Karnataka,Mysuru,3650.0,463.0,248.0,4695.0,32490.0,32289.0,22300.0,4361.0,37185.0,54589.0,21.039431453461713
444,Karnataka,Raichur,7619.0,2056.0,104.0,7377.0,40787.0,53880.0,56997.0,9779.0,48164.0,110877.0,16.261860940695296
445,Karnataka,Ramanagar,2559.0,379.0,11.0,3637.0,31197.0,20055.0,20867.0,2949.0,34834.0,40922.0,25.68
447,Karnataka,Shimoga,2111.0,149.0,0.0,1163.0,14351.0,7443.0,19406.0,2260.0,15514.0,26849.0,18.73639982308713
448,Karnataka,Shivamogga,2004.0,182.0,43.0,4526.0,20225.0,21668.0,11986.0,2229.0,24751.0,33654.0,26.190582959641254
449,Karnataka,Tumakuru,2792.0,161.0,47.0,4312.0,24113.0,26620.0,16941.0,3000.0,28425.0,43561.0,23.987337554148617
450,Karnataka,Tumkur,2754.0,188.0,0.0,2750.0,23550.0,20241.0,44520.0,2942.0,26300.0,64761.0,30.941556235134218
451,Karnataka,Udupi,3338.0,210.0,43.0,3944.0,23431.0,20128.0,14497.0,3591.0,27375.0,34625.0,17.260579064587972
453,Karnataka,Uttara Kannada,3219.0,221.0,30.0,4134.0,26497.0,23598.0,19558.0,3470.0,30631.0,43156.0,21.258138864880436
454,Karnataka,Vijayanagara,1822.0,241.0,56.0,2066.0,12626.0,5607.0,14341.0,2119.0,14692.0,19948.0,16.339622641509433
455,Karnataka,Vijayapura,4662.0,842.0,92.0,8945.0,23026.0,35601.0,17491.0,5596.0,31971.0,53092.0,15.19796319456852
456,Karnataka,Yadgir,4847.0,1300.0,111.0,7003.0,26331.0,32589.0,28313.0,6258.0,33334.0,60902.0,15.056079245885924
457,Karnataka,yadgir,573.0,116.0,0.0,217.0,1882.0,856.0,3425.0,689.0,2099.0,4281.0,9.246376811594203
458,Kerala,Alappuzha,2536.0,892.0,131.0,2640.0,34195.0,34603.0,53026.0,3559.0,36835.0,87629.0,34.96179775280899
459,Kerala,Ernakulam,4185.0,1807.0,332.0,5733.0,60474.0,61215.0,87540.0,6324.0,66207.0,148755.0,33.98608695652174
460,Kerala,Idukki,1399.0,271.0,28.0,1528.0,13964.0,19715.0,28218.0,1698.0,15492.0,47933.0,37.33078281341966
461,Kerala,Kannur,4013.0,1722.0,230.0,4639.0,53071.0,49177.0,70222.0,5965.0,57710.0,119399.0,29.686389540730808
462,Kerala,Kasaragod,2695.0,798.0,62.0,2451.0,25907.0,36306.0,35450.0,3555.0,28358.0,71756.0,28.153543307086615
463,Kerala,Kasargod,251.0,64.0,0.0,34.0,1835.0,211.0,1927.0,315.0,1869.0,2138.0,12.680379746835444
464,Kerala,Kollam,3814.0,1042.0,213.0,4498.0,48602.0,50033.0,77278.0,5069.0,53100.0,127311.0,35.584023668639055
465,Kerala,Kottayam,2465.0,804.0,52.0,2352.0,27858.0,30704.0,47511.0,3321.0,30210.0,78215.0,32.63847080072246
466,Kerala,Kozhikode,4587.0,1914.0,203.0,9275.0,80652.0,61123.0,91063.0,6704.0,89927.0,152186.0,36.10932140193885
467,Kerala,Malappuram,10205.0,4116.0,246.0,10011.0,142379.0,96696.0,127313.0,14567.0,152390.0,224009.0,25.837383305875893
468,Kerala,Palakkad,5174.0,1381.0,169.0,3894.0,46102.0,61028.0,98819.0,6724.0,49996.0,159847.0,31.20342007434944
469,Kerala,Pathanamthitta,1398.0,480.0,73.0,1955.0,19080.0,20056.0,39314.0,1951.0,21035.0,59370.0,41.19108606557377
470,Kerala,Thiruvananthapuram,4836.0,1394.0,433.0,5373.0,59565.0,55721.0,93096.0,6663.0,64938.0,148817.0,32.076080432172866
471,Kerala,Thrissur,4914.0,1672.0,485.0,4994.0,53826.0,58766.0,86746.0,7071.0,58820.0,145512.0,28.893099547511312
472,Kerala,Wayanad,1265.0,233.0,18.0,1687.0,16378.0,12585.0,24268.0,1516.0,18065.0,36853.0,36.201713909030985
473,Ladakh,Kargil,365.0,120.0,7.0,701.0,1788.0,1711.0,1231.0,492.0,2489.0,2942.0,11.016227180527384
474,Ladakh,Leh,101.0,13.0,11.0,674.0,2572.0,1098.0,1723.0,125.0,3246.0,2821.0,48.15079365079365
475,Lakshadweep,Lakshadweep,192.0,10.0,1.0,170.0,1006.0,2226.0,2594.0,203.0,1176.0,4820.0,29.392156862745097
477,Madhya Pradesh,Agar Malwa,2087.0,421.0,29.0,965.0,8919.0,5721.0,11092.0,2537.0,9884.0,16813.0,10.518912529550827
478,Madhya Pradesh,Alirajpur,3251.0,3390.0,369.0,2001.0,19593.0,33490.0,28643.0,7010.0,21594.0,62133.0,11.942233632862644
479,Madhya Pradesh,Anuppur,2864.0,349.0,13.0,3847.0,22348.0,31994.0,39356.0,3226.0,26195.0,71350.0,30.227765726681127
480,Madhya Pradesh,Ashok Nagar,3726.0,1285.0,167.0,6092.0,38925.0,44837.0,29539.0,5178.0,45017.0,74376.0,23.053292141340027
482,Madhya Pradesh,Balaghat,6237.0,540.0,28.0,13036.0,66256.0,72713.0,54049.0,6805.0,79292.0,126762.0,30.27534528357332
483,Madhya Pradesh,Barwani,12801.0,8355.0,667.0,12569.0,70190.0,78193.0,65234.0,21823.0,82759.0,143427.0,10.364094574780058
484,Madhya Pradesh,Betul,6829.0,1207.0,130.0,10942.0,37304.0,69579.0,86243.0,8166.0,48246.0,155822.0,24.986898493939023
485,Madhya Pradesh,Bhind,8483.0,4845.0,639.0,8411.0,49605.0,51439.0,31926.0,13967.0,58016.0,83365.0,10.121778350515465
486,Madhya Pradesh,Bhopal,11256.0,1452.0,154.0,10700.0,80164.0,89809.0,96629.0,12862.0,90864.0,186438.0,21.55811241545518
487,Madhya Pradesh,Burhanpur,6542.0,2759.0,388.0,3248.0,13295.0,33915.0,40226.0,9689.0,16543.0,74141.0,9.358513931888545
488,Madhya Pradesh,Chhatarpur,11504.0,5965.0,367.0,11821.0,68037.0,89515.0,69016.0,17836.0,79858.0,158531.0,13.364859561585469
489,Madhya Pradesh,Chhindwara,8308.0,625.0,48.0,16975.0,72447.0,63350.0,76841.0,8981.0,89422.0,140191.0,25.563682921398353
490,Madhya Pradesh,Damoh,5081.0,938.0,47.0,7014.0,48440.0,74879.0,59604.0,6066.0,55454.0,134483.0,31.30657656172738
491,Madhya Pradesh,Datia,3995.0,1805.0,43.0,5168.0,31277.0,27648.0,19386.0,5843.0,36445.0,47034.0,14.284565366187543
492,Madhya Pradesh,Dewas,8393.0,1958.0,91.0,5450.0,41799.0,56452.0,63449.0,10442.0,47249.0,119901.0,16.005936991286028
493,Madhya Pradesh,Dhar,8734.0,3553.0,425.0,12026.0,75429.0,77936.0,68455.0,12712.0,87455.0,146391.0,18.394242114371117
494,Madhya Pradesh,Dindori,2409.0,249.0,1.0,8508.0,38909.0,33514.0,27962.0,2659.0,47417.0,61476.0,40.93721804511278
495,Madhya Pradesh,East Nimar,2338.0,1500.0,21.0,1078.0,8529.0,10364.0,29999.0,3859.0,9607.0,40363.0,12.94559585492228
496,Madhya Pradesh,Guna,7496.0,2249.0,66.0,5429.0,47524.0,80661.0,52225.0,9811.0,52953.0,132886.0,18.939971463514066
497,Madhya Pradesh,Gwalior,12110.0,5602.0,830.0,11375.0,70344.0,69790.0,57330.0,18542.0,81719.0,127120.0,11.26241708461414
498,Madhya Pradesh,Harda,1733.0,383.0,18.0,1551.0,8616.0,18957.0,18812.0,2134.0,10167.0,37769.0,22.452459016393444
499,Madhya Pradesh,Harda *,503.0,107.0,0.0,163.0,1931.0,2126.0,8046.0,610.0,2094.0,10172.0,20.075286415711947
500,Madhya Pradesh,Hoshangabad,5158.0,812.0,12.0,2118.0,10285.0,45218.0,51838.0,5982.0,12403.0,97056.0,18.295002507103458
501,Madhya Pradesh,Indore,16685.0,5009.0,609.0,23118.0,163569.0,108940.0,112684.0,22303.0,186687.0,221624.0,18.306626614060256
502,Madhya Pradesh,Jabalpur,10653.0,1713.0,101.0,9313.0,82738.0,82138.0,76526.0,12467.0,92051.0,158664.0,20.108678216233557
503,Madhya Pradesh,Jhabua,6586.0,6570.0,332.0,3897.0,37565.0,50578.0,38148.0,13488.0,41462.0,88726.0,9.651419675290978
504,Madhya Pradesh,Katni,8413.0,2410.0,118.0,8994.0,47948.0,53755.0,44697.0,10941.0,56942.0,98452.0,14.201608481082069
505,Madhya Pradesh,Khandwa,3207.0,1232.0,82.0,4171.0,13559.0,36298.0,22720.0,4521.0,17730.0,59018.0,16.972136222910216
506,Madhya Pradesh,Khargone,9870.0,4663.0,506.0,5395.0,35585.0,81463.0,87738.0,15039.0,40980.0,169201.0,13.974800531914894
507,Madhya Pradesh,Maihar,378.0,20.0,20.0,195.0,3822.0,196.0,1325.0,418.0,4017.0,1521.0,13.217183770883056
508,Madhya Pradesh,Mandla,4645.0,261.0,5.0,10371.0,46610.0,34924.0,27323.0,4911.0,56981.0,62247.0,24.272801302931597
509,Madhya Pradesh,Mandsaur,7444.0,808.0,24.0,10108.0,43947.0,46973.0,45487.0,8276.0,54055.0,92460.0,17.701461882324512
510,Madhya Pradesh,Mauganj,379.0,58.0,1.0,169.0,3917.0,83.0,978.0,438.0,4086.0,1061.0,11.724373576309794
511,Madhya Pradesh,Morena,14064.0,7647.0,670.0,15081.0,95336.0,94466.0,51093.0,22381.0,110417.0,145559.0,11.436690197480118
512,Madhya Pradesh,Narmadapuram,608.0,100.0,29.0,489.0,5420.0,1420.0,5430.0,737.0,5909.0,6850.0,17.288617886178862
513,Madhya Pradesh,Narsimhapur,966.0,223.0,0.0,298.0,3988.0,2685.0,7663.0,1189.0,4286.0,10348.0,12.29747899159664
514,Madhya Pradesh,Narsinghpur,3860.0,1222.0,92.0,3937.0,22260.0,38006.0,25111.0,5174.0,26197.0,63117.0,17.258743961352657
515,Madhya Pradesh,Neemuch,4183.0,764.0,17.0,5214.0,31762.0,34879.0,22132.0,4964.0,36976.0,57011.0,18.929909365558913
516,Madhya Pradesh,Niwari,117.0,16.0,9.0,154.0,1585.0,1194.0,1101.0,142.0,1739.0,2295.0,28.20979020979021
517,Madhya Pradesh,Pandhurna,66.0,4.0,28.0,60.0,761.0,78.0,299.0,98.0,821.0,377.0,12.1010101010101
518,Madhya Pradesh,Panna,6807.0,2404.0,128.0,4984.0,37841.0,53832.0,44207.0,9339.0,42825.0,98039.0,15.081798715203426
519,Madhya Pradesh,Raisen,6215.0,1230.0,122.0,6174.0,36639.0,67598.0,49050.0,7567.0,42813.0,116648.0,21.070428118393234
520,Madhya Pradesh,Rajgarh,6542.0,1594.0,35.0,7503.0,34777.0,83066.0,82163.0,8171.0,42280.0,165229.0,25.392682329907
521,Madhya Pradesh,Ratlam,6427.0,1478.0,77.0,11051.0,68372.0,83610.0,51337.0,7982.0,79423.0,134947.0,26.85331329074283
522,Madhya Pradesh,Rewa,9346.0,1463.0,29.0,9422.0,73712.0,119788.0,75171.0,10838.0,83134.0,194959.0,25.65670264784574
523,Madhya Pradesh,Sagar,11572.0,1882.0,387.0,9874.0,78003.0,112844.0,79881.0,13841.0,87877.0,192725.0,20.271781534460338
524,Madhya Pradesh,Satna,11198.0,1946.0,132.0,11697.0,75356.0,96656.0,76057.0,13276.0,87053.0,172713.0,19.565112600738118
525,Madhya Pradesh,Sehore,5155.0,1308.0,55.0,4566.0,23303.0,54978.0,63024.0,6518.0,27869.0,118002.0,22.37628470624329
526,Madhya Pradesh,Seoni,5558.0,513.0,10.0,10764.0,63519.0,45852.0,39900.0,6081.0,74283.0,85752.0,26.312890496547187
527,Madhya Pradesh,Shahdol,4410.0,828.0,59.0,6791.0,47986.0,45413.0,49159.0,5297.0,54777.0,94572.0,28.18969422423556
528,Madhya Pradesh,Shajapur,5937.0,1070.0,18.0,4315.0,26910.0,62880.0,63761.0,7025.0,31225.0,126641.0,22.468830059777968
529,Madhya Pradesh,Sheopur,3765.0,3326.0,139.0,5300.0,33506.0,32840.0,23428.0,7230.0,38806.0,56268.0,13.148112294288481
530,Madhya Pradesh,Shivpuri,7127.0,4867.0,747.0,7316.0,61614.0,90683.0,75889.0,12741.0,68930.0,166572.0,18.482341861560194
531,Madhya Pradesh,Sidhi,5606.0,671.0,15.0,5976.0,48117.0,77260.0,43947.0,6292.0,54093.0,121207.0,27.856348323534085
532,Madhya Pradesh,Singrauli,5669.0,859.0,22.0,8741.0,47963.0,76133.0,32297.0,6550.0,56704.0,108430.0,25.20744924439017
533,Madhya Pradesh,Tikamgarh,5674.0,1539.0,29.0,8041.0,43127.0,89448.0,71168.0,7242.0,51168.0,160616.0,29.239817755073865
534,Madhya Pradesh,Ujjain,12450.0,1763.0,95.0,10268.0,66440.0,86924.0,63027.0,14308.0,76708.0,149951.0,15.840310294220421
535,Madhya Pradesh,Umaria,4360.0,906.0,34.0,3692.0,25933.0,19901.0,19360.0,5300.0,29625.0,39261.0,12.99490662139219
536,Madhya Pradesh,Vidisha,7998.0,2206.0,170.0,8962.0,40335.0,67687.0,57203.0,10374.0,49297.0,124890.0,16.78910843373494
537,Madhya Pradesh,West Nimar,618.0,136.0,6.0,210.0,1849.0,2548.0,7270.0,760.0,2059.0,9818.0,15.607095926412615
538,Maharashtra,Ahilyanagar,12.0,1.0,0.0,200.0,2218.0,1.0,16.0,13.0,2418.0,17.0,173.92857142857142
539,Maharashtra,Ahmadnagar,9369.0,2338.0,129.0,8400.0,219267.0,164245.0,199316.0,11836.0,227667.0,363561.0,49.947452901917714
540,Maharashtra,Ahmed Nagar,277.0,63.0,0.0,114.0,5481.0,1602.0,4237.0,340.0,5595.0,5839.0,33.530791788856305
542,Maharashtra,Akola,3966.0,693.0,49.0,2889.0,59193.0,53986.0,131099.0,4708.0,62082.0,185085.0,52.48821405818645
543,Maharashtra,Amravati,5783.0,1025.0,107.0,5974.0,90217.0,103569.0,234714.0,6915.0,96191.0,338283.0,62.82157316367843
544,Maharashtra,Aurangabad,12374.0,4874.0,145.0,8266.0,146863.0,110323.0,201050.0,17393.0,155129.0,311373.0,26.819707945268483
545,Maharashtra,Beed,7454.0,2461.0,270.0,8927.0,162224.0,114059.0,141436.0,10185.0,171151.0,255495.0,41.885529157667385
546,Maharashtra,Bhandara,1842.0,55.0,6.0,1658.0,36236.0,31856.0,70348.0,1903.0,37894.0,102204.0,73.58088235294117
547,Maharashtra,Bid,439.0,129.0,0.0,122.0,11796.0,538.0,9354.0,568.0,11918.0,9892.0,38.33040421792619
548,Maharashtra,Buldana,963.0,112.0,0.0,240.0,22701.0,3169.0,32568.0,1075.0,22941.0,35737.0,54.53345724907063
549,Maharashtra,Buldhana,5849.0,1093.0,142.0,4282.0,109890.0,84533.0,134968.0,7084.0,114172.0,219501.0,47.095695130557516
550,Maharashtra,Chandrapur,4014.0,375.0,86.0,3249.0,108822.0,65688.0,147946.0,4475.0,112071.0,213634.0,72.76697944593387
551,Maharashtra,Chatrapati Sambhaji Nagar,114.0,81.0,16.0,770.0,6870.0,413.0,1791.0,211.0,7640.0,2204.0,46.43396226415094
552,Maharashtra,Chhatrapati Sambhajinagar,411.0,365.0,234.0,1424.0,13314.0,842.0,4025.0,1010.0,14738.0,4867.0,19.391691394658753
553,Maharashtra,Dharashiv,89.0,28.0,27.0,239.0,2949.0,121.0,522.0,144.0,3188.0,643.0,26.420689655172414
554,Maharashtra,Dhule,7244.0,4842.0,519.0,3645.0,58263.0,72244.0,125610.0,12605.0,61908.0,197854.0,20.606219260669523
556,Maharashtra,Gadchiroli,2084.0,268.0,22.0,2371.0,50327.0,38590.0,102075.0,2374.0,52698.0,140665.0,81.416
557,Maharashtra,Gondia,25.0,4.0,0.0,18.0,957.0,26.0,839.0,29.0,975.0,865.0,61.333333333333336
558,Maharashtra,Gondiya,2780.0,104.0,6.0,3464.0,60154.0,35448.0,61066.0,2890.0,63618.0,96514.0,55.389830508474574
559,Maharashtra,Gondiya *,53.0,4.0,0.0,27.0,1981.0,67.0,1341.0,57.0,2008.0,1408.0,58.89655172413793
560,Maharashtra,Hingoli,6359.0,1457.0,373.0,2729.0,93822.0,45691.0,71373.0,8189.0,96551.0,117064.0,26.082417582417584
561,Maharashtra,Hingoli *,1.0,0.0,0.0,0.0,3.0,0.0,9.0,1.0,3.0,9.0,6.0
562,Maharashtra,Jalgaon,10454.0,2579.0,227.0,7782.0,143294.0,148853.0,268531.0,13260.0,151076.0,417384.0,42.867053766684265
563,Maharashtra,Jalna,4627.0,944.0,19.0,4102.0,75438.0,71820.0,120872.0,5590.0,79540.0,192692.0,48.691110713646935
564,Maharashtra,Kolhapur,6423.0,985.0,72.0,5819.0,124115.0,118410.0,152674.0,7480.0,129934.0,271084.0,53.60486565967117
565,Maharashtra,Latur,5828.0,1631.0,148.0,5957.0,119670.0,74375.0,172366.0,7607.0,125627.0,246741.0,48.944269190325976
566,Maharashtra,Mumbai,10594.0,3881.0,77.0,7094.0,128389.0,119615.0,284744.0,14552.0,135483.0,404359.0,37.09489452346595
567,Maharashtra,Mumbai City,2314.0,449.0,166.0,4950.0,46925.0,28377.0,19194.0,2929.0,51875.0,47571.0,33.94061433447099
568,Maharashtra,Mumbai Suburban,12480.0,4946.0,790.0,19869.0,173108.0,99373.0,74817.0,18216.0,192977.0,174190.0,20.155184717571498
569,Maharashtra,Mumbai( Sub Urban ),340.0,79.0,0.0,51.0,3590.0,454.0,4473.0,419.0,3641.0,4927.0,20.4
570,Maharashtra,Nagpur,10093.0,1502.0,233.0,13044.0,145857.0,112851.0,238072.0,11828.0,158901.0,350923.0,43.099501225801
571,Maharashtra,Nanded,9164.0,2447.0,336.0,7187.0,229602.0,124730.0,217810.0,11947.0,236789.0,342540.0,48.487529293605625
572,Maharashtra,Nandurbar,7649.0,2630.0,237.0,2966.0,38078.0,67146.0,132601.0,10516.0,41044.0,199747.0,22.895407435580488
573,Maharashtra,Nandurbar *,106.0,33.0,1.0,0.0,600.0,16.0,1629.0,140.0,600.0,1645.0,15.921985815602836
574,Maharashtra,Nashik,16262.0,5802.0,304.0,14785.0,231315.0,213100.0,363506.0,22368.0,246100.0,576606.0,36.77884572399303
575,Maharashtra,Osmanabad,3303.0,713.0,10.0,3015.0,105818.0,62688.0,92367.0,4026.0,108833.0,155055.0,65.52967469580332
576,Maharashtra,Palghar,7343.0,3191.0,165.0,9003.0,113104.0,91196.0,66756.0,10699.0,122107.0,157952.0,26.17373831775701
577,Maharashtra,Parbhani,5062.0,1011.0,199.0,4432.0,112397.0,77890.0,106136.0,6272.0,116829.0,184026.0,47.96030607364897
578,Maharashtra,Pune,24088.0,6536.0,1139.0,32644.0,405834.0,283480.0,322282.0,31763.0,438478.0,605762.0,32.87495277672837
579,Maharashtra,Raigad,2585.0,743.0,105.0,3584.0,38777.0,4153.0,9872.0,3433.0,42361.0,14025.0,16.419918462434477
580,Maharashtra,Raigarh,4414.0,815.0,1.0,4049.0,81818.0,74452.0,82211.0,5230.0,85867.0,156663.0,46.36398394188492
581,Maharashtra,Raigarh(MH),72.0,16.0,0.0,8.0,845.0,24.0,476.0,88.0,853.0,500.0,15.202247191011235
582,Maharashtra,Ratnagiri,2352.0,219.0,32.0,2652.0,50357.0,56842.0,82347.0,2603.0,53009.0,139189.0,73.80875576036867
583,Maharashtra,Sangli,5697.0,1802.0,133.0,3462.0,86422.0,94241.0,128772.0,7632.0,89884.0,223013.0,40.9926634350845
584,Maharashtra,Satara,5148.0,717.0,156.0,3951.0,94272.0,103754.0,105815.0,6021.0,98223.0,209569.0,51.11125871803387
585,Maharashtra,Sindhudurg,1121.0,59.0,22.0,1069.0,26823.0,21284.0,27093.0,1202.0,27892.0,48377.0,63.399002493765586
586,Maharashtra,Solapur,9537.0,2495.0,260.0,7735.0,257811.0,154623.0,179884.0,12292.0,265546.0,334507.0,48.81257626291385
587,Maharashtra,Thane,29092.0,13629.0,967.0,36090.0,411163.0,202896.0,368377.0,43688.0,447253.0,571273.0,23.313099407173432
588,Maharashtra,Wardha,1859.0,89.0,5.0,2320.0,28022.0,41487.0,84972.0,1953.0,30342.0,126459.0,80.24616171954965
589,Maharashtra,Washim,3041.0,300.0,45.0,1584.0,52290.0,44911.0,93709.0,3386.0,53874.0,138620.0,56.83318571006791
590,Maharashtra,Washim *,28.0,4.0,0.0,6.0,989.0,60.0,779.0,32.0,995.0,839.0,55.57575757575758
591,Maharashtra,Yavatmal,6054.0,1339.0,201.0,5104.0,191008.0,92600.0,234587.0,7594.0,196112.0,327187.0,68.90046082949308
592,Manipur,Bishnupur,516.0,559.0,42.0,5183.0,36872.0,19678.0,10631.0,1117.0,42055.0,30309.0,64.7262969588551
593,Manipur,Chandel,244.0,510.0,5.0,1247.0,7742.0,4719.0,3964.0,759.0,8989.0,8683.0,23.25263157894737
594,Manipur,Churachandpur,1256.0,3274.0,108.0,2734.0,16539.0,11461.0,7351.0,4638.0,19273.0,18812.0,8.209743479198103
595,Manipur,Imphal East,559.0,564.0,9.0,7534.0,48486.0,36938.0,22336.0,1132.0,56020.0,59274.0,101.75992939099736
596,Manipur,Imphal West,645.0,559.0,32.0,7316.0,52034.0,36009.0,25302.0,1236.0,59350.0,61311.0,97.54324979789814
597,Manipur,Jiribam,53.0,91.0,1.0,305.0,1692.0,452.0,1514.0,145.0,1997.0,1966.0,27.143835616438356
598,Manipur,Kakching,39.0,69.0,1.0,600.0,2725.0,1363.0,684.0,109.0,3325.0,2047.0,48.836363636363636
600,Manipur,Pherzawl,1.0,10.0,0.0,14.0,162.0,2.0,0.0,11.0,176.0,2.0,14.833333333333334
601,Manipur,Senapati,764.0,721.0,16.0,4776.0,20734.0,12619.0,9977.0,1501.0,25510.0,22596.0,32.02796271637816
602,Manipur,Tamenglong,297.0,634.0,29.0,2211.0,8220.0,4067.0,3787.0,960.0,10431.0,7854.0,19.027055150884497
603,Manipur,Thoubal,423.0,638.0,6.0,7639.0,51605.0,32794.0,23249.0,1067.0,59244.0,56043.0,107.94662921348315
604,Manipur,Ukhrul,343.0,424.0,14.0,1903.0,13273.0,6363.0,7327.0,781.0,15176.0,13690.0,36.91304347826087
609,Meghalaya,Jaintia Hills,4.0,0.0,0.0,1.0,24.0,1.0,7.0,4.0,25.0,8.0,6.6
619,Mizoram,Aizawl,762.0,236.0,61.0,1533.0,11359.0,26633.0,11044.0,1059.0,12892.0,37677.0,47.7066037735849
620,Mizoram,Champhai,805.0,269.0,91.0,576.0,5893.0,11652.0,4316.0,1165.0,6469.0,15968.0,19.24271012006861
621,Mizoram,Hnahthial,2.0,0.0,0.0,4.0,43.0,10.0,7.0,2.0,47.0,17.0,21.333333333333332
623,Mizoram,Kolasib,189.0,51.0,35.0,678.0,3189.0,8032.0,2899.0,275.0,3867.0,10931.0,53.61594202898551
624,Mizoram,Lawngtlai,1164.0,381.0,97.0,391.0,4004.0,8990.0,4440.0,1642.0,4395.0,13430.0,10.849056603773585
625,Mizoram,Lunglei,541.0,116.0,69.0,1087.0,6236.0,10249.0,5040.0,726.0,7323.0,15289.0,31.103163686382395
626,Mizoram,Mamit,141.0,27.0,3.0,330.0,1479.0,8827.0,1888.0,171.0,1809.0,10715.0,72.81395348837209
627,Mizoram,Mammit,71.0,8.0,0.0,35.0,601.0,1723.0,1134.0,79.0,636.0,2857.0,43.6625
628,Mizoram,Saiha,374.0,181.0,102.0,215.0,1636.0,4477.0,1279.0,657.0,1851.0,5756.0,11.560790273556231
629,Mizoram,Saitual,2.0,3.0,7.0,8.0,119.0,37.0,40.0,12.0,127.0,77.0,15.692307692307692
630,Mizoram,Serchhip,80.0,16.0,6.0,437.0,2018.0,4895.0,2709.0,102.0,2455.0,7604.0,97.66019417475728
631,Nagaland,Chumukedima,37.0,97.0,50.0,254.0,1583.0,245.0,406.0,184.0,1837.0,651.0,13.448648648648648
632,Nagaland,Dimapur,1118.0,1802.0,276.0,817.0,7398.0,9331.0,15892.0,3196.0,8215.0,25223.0,10.459180481701596
633,Nagaland,Kiphire,163.0,693.0,52.0,261.0,1697.0,1576.0,2734.0,908.0,1958.0,4310.0,6.895489548954895
634,Nagaland,Kohima,562.0,952.0,107.0,276.0,3032.0,3226.0,10727.0,1621.0,3308.0,13953.0,10.641800246609124
636,Nagaland,Meluri,2.0,13.0,2.0,8.0,88.0,160.0,705.0,17.0,96.0,865.0,53.388888888888886
637,Nagaland,Mokokchung,132.0,315.0,43.0,189.0,2507.0,2120.0,6425.0,490.0,2696.0,8545.0,22.894093686354378
638,Nagaland,Mon,618.0,1434.0,171.0,837.0,3825.0,5267.0,8777.0,2223.0,4662.0,14044.0,8.410971223021583
639,Nagaland,Niuland,14.0,15.0,2.0,57.0,316.0,110.0,175.0,31.0,373.0,285.0,20.5625
642,Nagaland,Phek,309.0,695.0,39.0,155.0,1313.0,1620.0,7138.0,1043.0,1468.0,8758.0,9.795019157088122
644,Nagaland,Tseminyu,7.0,15.0,10.0,7.0,84.0,53.0,133.0,32.0,91.0,186.0,8.393939393939394
645,Nagaland,Tuensang,512.0,983.0,84.0,464.0,3775.0,2650.0,7058.0,1579.0,4239.0,9708.0,8.827215189873417
646,Nagaland,Wokha,118.0,410.0,30.0,132.0,1773.0,1973.0,4954.0,558.0,1905.0,6927.0,15.79964221824687
647,Nagaland,Zunheboto,131.0,583.0,47.0,221.0,2218.0,1477.0,6486.0,761.0,2439.0,7963.0,13.650918635170603
649,ODISHA,NUAPADA,1.0,0.0,0.0,3.0,47.0,9.0,25.0,1.0,50.0,34.0,42.0
650,Odisha,ANGUL,1.0,0.0,0.0,1.0,8.0,3.0,2.0,1.0,9.0,5.0,7.0
651,Odisha,ANUGUL,12.0,1.0,0.0,4.0,141.0,80.0,165.0,13.0,145.0,245.0,27.857142857142858
652,Odisha,Angul,2582.0,413.0,14.0,4007.0,25448.0,32301.0,31747.0,3009.0,29455.0,64048.0,31.064119601328905
654,Odisha,Anugul,117.0,26.0,0.0,75.0,1383.0,357.0,1297.0,143.0,1458.0,1654.0,21.61111111111111
656,Odisha,Balangir,4254.0,924.0,56.0,4999.0,32805.0,46325.0,42647.0,5234.0,37804.0,88972.0,24.21700095510984
657,Odisha,Baleshwar,641.0,204.0,0.0,767.0,9516.0,5494.0,15570.0,845.0,10283.0,21064.0,37.0531914893617
658,Odisha,Baleswar,4864.0,1147.0,4.0,8027.0,35181.0,60252.0,44411.0,6015.0,43208.0,104663.0,24.5796210106383
660,Odisha,Bargarh,4329.0,818.0,3.0,4540.0,30165.0,41870.0,38922.0,5150.0,34705.0,80792.0,22.422248107163657
661,Odisha,Baudh,138.0,33.0,0.0,59.0,1067.0,936.0,3904.0,171.0,1126.0,4840.0,34.68604651162791
662,Odisha,Bhadrak,3369.0,1137.0,14.0,6869.0,33174.0,51497.0,40578.0,4520.0,40043.0,92075.0,29.22318071223181
664,Odisha,Boudh,1177.0,245.0,2.0,1352.0,7835.0,12444.0,11863.0,1424.0,9187.0,24307.0,23.50456140350877
665,Odisha,Cuttack,4040.0,1025.0,15.0,5831.0,42805.0,65497.0,69264.0,5080.0,48636.0,134761.0,36.09466640425113
666,Odisha,Debagarh,776.0,95.0,5.0,1020.0,6962.0,8406.0,7841.0,876.0,7982.0,16247.0,27.627137970353477
667,Odisha,Dhenkanal,2358.0,525.0,8.0,4436.0,24867.0,37411.0,38664.0,2891.0,29303.0,76075.0,36.43775933609958
668,Odisha,Gajapati,1658.0,318.0,18.0,3254.0,18050.0,30076.0,28850.0,1994.0,21304.0,58926.0,40.21553884711779
669,Odisha,Ganjam,6709.0,996.0,9.0,12562.0,82023.0,94544.0,87307.0,7714.0,94585.0,181851.0,35.83097861309138
