state,district,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_,total_enrol,total_updates,update_intensity,update_zscore
Jharkhand,Hazaribag,358.0,208.0,0.0,391.0,9335.0,1605.0,6129.0,566.0,17460.0,30.793650793650794,0.09418510532316024
Jharkhand,Hazaribagh,4125.0,2048.0,31.0,5791.0,60854.0,38357.0,36575.0,6204.0,141577.0,22.816599516518938,-0.08961968269344546
Jharkhand,Jamtara,3160.0,1274.0,16.0,1682.0,31321.0,17787.0,21854.0,4450.0,72644.0,16.320826780498763,-0.23929330133633833
Jharkhand,Khunti,1426.0,1173.0,45.0,1410.0,20011.0,15296.0,27659.0,2644.0,64376.0,24.33875236294896,-0.054546700015122074
Jharkhand,Kodarma,184.0,126.0,0.0,221.0,2782.0,1247.0,3651.0,310.0,7901.0,25.405144694533764,-0.029975212426546178
Jharkhand,Koderma,2096.0,1114.0,12.0,1672.0,22513.0,17953.0,20190.0,3222.0,62328.0,19.338504498914055,-0.1697608896636399
Jharkhand,Latehar,1675.0,923.0,11.0,3017.0,35628.0,22149.0,21314.0,2609.0,82108.0,31.459003831417625,0.10951596754458351
Jharkhand,Lohardaga,1984.0,919.0,56.0,1511.0,15908.0,13862.0,25334.0,2959.0,56615.0,19.12668918918919,-0.17464147357241588
Jharkhand,Pakaur,197.0,100.0,0.0,227.0,3451.0,1049.0,1435.0,297.0,6162.0,20.677852348993287,-0.13890004408150855
Jharkhand,Pakur,3971.0,2908.0,45.0,2790.0,42671.0,21113.0,16174.0,6924.0,82748.0,11.949169675090253,-0.3400236940121904
Jharkhand,Palamau,220.0,66.0,0.0,140.0,3546.0,496.0,2138.0,286.0,6320.0,22.020905923344948,-0.10795381232838763
Jharkhand,Palamu,6548.0,1994.0,64.0,9410.0,104641.0,57189.0,55852.0,8606.0,227092.0,26.384570698268853,-0.007407576499401119
Jharkhand,Pashchimi Singhbhum,346.0,252.0,1.0,235.0,8922.0,3615.0,10496.0,599.0,23268.0,38.78,0.2782041333953223
Jharkhand,Purbi Singhbhum,814.0,172.0,0.0,86.0,4780.0,3984.0,16575.0,986.0,25425.0,25.75987841945289,-0.02180154588662844
Jharkhand,Ramgarh,1902.0,1066.0,11.0,2377.0,33083.0,17337.0,19900.0,2979.0,72697.0,24.39496644295302,-0.05325143229027802
Jharkhand,Ranchi,9318.0,4613.0,334.0,8306.0,95347.0,61673.0,116101.0,14265.0,281427.0,19.72711341651479,-0.16080668124257436
Jharkhand,Sahebganj,3636.0,2670.0,15.0,4750.0,60999.0,36759.0,27666.0,6321.0,130174.0,20.59063587472319,-0.14090965954063528
Jharkhand,Sahibganj,187.0,178.0,0.0,150.0,2506.0,654.0,1443.0,365.0,4753.0,12.986338797814208,-0.3161255587092181
Jharkhand,Seraikela-Kharsawan,2398.0,961.0,30.0,2085.0,26654.0,29138.0,35036.0,3389.0,92913.0,27.407964601769912,0.016173154394199425
Jharkhand,Seraikela-kharsawan,545.0,316.0,0.0,144.0,5818.0,2760.0,11654.0,861.0,20376.0,23.638051044083525,-0.07069204657271927
Jharkhand,Simdega,1472.0,594.0,13.0,1750.0,24335.0,20497.0,42214.0,2079.0,88796.0,42.690384615384616,0.368306025726719
Jharkhand,West Singhbhum,4211.0,2589.0,48.0,4033.0,55272.0,58306.0,72880.0,6848.0,190491.0,27.812965396408234,0.025505059457722967
Karnataka,Bagalkot,6158.0,900.0,84.0,14788.0,37873.0,39884.0,37250.0,7142.0,129795.0,18.170936581268375,-0.1966636343173028
Karnataka,Bagalkot *,218.0,31.0,0.0,164.0,1032.0,439.0,1286.0,249.0,2921.0,11.684,-0.3461336529713511
Karnataka,Ballari,2450.0,267.0,64.0,4784.0,19615.0,25151.0,12209.0,2781.0,61759.0,22.199496764917324,-0.10383877650418265
Karnataka,Bangalore,5776.0,1236.0,4.0,3869.0,47973.0,51767.0,147212.0,7016.0,250821.0,35.74476271911073,0.20826711962768102
Karnataka,Bangalore Rural,2251.0,267.0,126.0,5713.0,42521.0,18760.0,19275.0,2644.0,86269.0,32.615879017013235,0.13617233352027355
Karnataka,Belagavi,7063.0,622.0,120.0,12963.0,41358.0,52855.0,26146.0,7805.0,133322.0,17.07942608250064,-0.2218138870703524
Karnataka,Belgaum,5861.0,880.0,2.0,12122.0,50900.0,44316.0,66753.0,6743.0,174091.0,25.81420521945433,-0.020549764293283132
Karnataka,Bellary,3623.0,596.0,1.0,3524.0,23856.0,29044.0,39203.0,4220.0,95627.0,22.655058043117744,-0.09334187216457449
Karnataka,Bengaluru,20441.0,6732.0,3807.0,38541.0,265383.0,144086.0,152989.0,30980.0,600999.0,19.398954197734096,-0.16836802609898696
Karnataka,Bengaluru Rural,1439.0,730.0,621.0,8.0,71.0,5.0,5.0,2790.0,89.0,0.03188821211035471,-0.614618066912451
Karnataka,Bengaluru South,15.0,183.0,5.0,326.0,3388.0,23.0,123.0,203.0,3860.0,18.92156862745098,-0.17936779913537432
Karnataka,Bengaluru Urban,12111.0,7167.0,3796.0,0.0,0.0,0.0,0.0,23074.0,0.0,0.0,-0.6153528253919376
Karnataka,Bidar,3960.0,896.0,64.0,6398.0,36661.0,38406.0,41302.0,4920.0,122767.0,24.947571631782157,-0.040518471693572936
Karnataka,Bijapur,3296.0,930.0,5.0,5441.0,24941.0,20574.0,34536.0,4231.0,85492.0,20.20132325141777,-0.14988008253440224
Karnataka,Bijapur(KAR),3.0,0.0,0.0,0.0,1.0,3.0,10.0,3.0,14.0,3.5,-0.5347068904833402
Karnataka,Chamarajanagar,232.0,17.0,0.0,85.0,1025.0,445.0,1400.0,249.0,2955.0,11.82,-0.3429999823577599
Karnataka,Chamarajanagar *,23.0,0.0,0.0,5.0,51.0,16.0,46.0,23.0,118.0,4.916666666666667,-0.5020644882584316
Karnataka,Chamrajanagar,1988.0,216.0,23.0,2226.0,12985.0,15916.0,13049.0,2227.0,44176.0,19.82764811490126,-0.15849019131625133
Karnataka,Chamrajnagar,356.0,24.0,0.0,147.0,1789.0,603.0,1649.0,380.0,4188.0,10.992125984251969,-0.3620756034967699
Karnataka,Chickmagalur,1129.0,102.0,0.0,886.0,9598.0,6808.0,15111.0,1231.0,32403.0,26.301136363636363,-0.00933004504794794
Karnataka,Chikkaballapur,2842.0,296.0,14.0,4231.0,31990.0,21218.0,20715.0,3152.0,78154.0,24.7871868062163,-0.04421401003726173
Karnataka,Chikkamagaluru,1018.0,95.0,38.0,1805.0,9284.0,9401.0,5775.0,1151.0,26265.0,22.799479166666668,-0.09001416458481648
Karnataka,Chikmagalur,145.0,9.0,0.0,42.0,670.0,201.0,1184.0,154.0,2097.0,13.529032258064516,-0.3036209811461701
Karnataka,Chitradurga,4042.0,326.0,45.0,6123.0,41218.0,29756.0,31471.0,4413.0,108568.0,24.59628454916176,-0.04861272175049744
Karnataka,Dakshina Kannada,5896.0,530.0,79.0,7839.0,48563.0,38932.0,39119.0,6505.0,134453.0,20.666000614817094,-0.1391731281337735
Karnataka,Davanagere,437.0,46.0,0.0,182.0,3004.0,806.0,5445.0,483.0,9437.0,19.49793388429752,-0.166087366281882
Karnataka,Davangere,4416.0,352.0,45.0,5459.0,28314.0,39870.0,49562.0,4813.0,123205.0,25.59306190278355,-0.02564528129948401
Karnataka,Dharwad,4733.0,351.0,19.0,11753.0,43366.0,41268.0,46553.0,5103.0,142940.0,28.005485893416928,0.02994105816353267
Karnataka,Gadag,4088.0,349.0,20.0,7989.0,20755.0,22744.0,17981.0,4457.0,69469.0,15.582996859578286,-0.25629415384381504
Karnataka,Gadag *,135.0,10.0,0.0,149.0,698.0,383.0,957.0,145.0,2187.0,14.979452054794521,-0.27020084956981893
Karnataka,Gulbarga,3650.0,703.0,3.0,2688.0,21011.0,21236.0,43229.0,4356.0,88164.0,20.23502409915079,-0.14910355785650456
Karnataka,Hasan,944.0,49.0,0.0,466.0,8102.0,2167.0,7515.0,993.0,18250.0,18.36016096579477,-0.19230358363226424
Karnataka,Hassan,2333.0,142.0,19.0,5817.0,33029.0,27002.0,20010.0,2494.0,85858.0,34.41202404809619,0.17755856073830698
Karnataka,Haveri,3917.0,266.0,59.0,14289.0,43341.0,34207.0,34121.0,4242.0,125958.0,29.68607117605468,0.06866459282409007
Karnataka,Haveri *,111.0,6.0,0.0,150.0,814.0,333.0,1084.0,117.0,2381.0,20.177966101694917,-0.15041827087045925
Karnataka,Kalaburagi,4096.0,602.0,84.0,8200.0,32020.0,45175.0,24962.0,4782.0,110357.0,23.072757683462264,-0.08371736416269772
Karnataka,Kodagu,1095.0,75.0,41.0,1140.0,10341.0,8269.0,9036.0,1211.0,28786.0,23.75082508250825,-0.06809354149781069
Karnataka,Kolar,3841.0,314.0,31.0,6189.0,41076.0,31388.0,32895.0,4186.0,111548.0,26.641509433962263,-0.0014872723410502406
Karnataka,Koppal,4752.0,650.0,49.0,8068.0,35331.0,31753.0,28059.0,5451.0,103211.0,18.930851063829788,-0.17915391606108902
Karnataka,Mandya,3401.0,150.0,43.0,4101.0,36160.0,31387.0,34392.0,3594.0,106040.0,29.49652294853964,0.06429708024745637
Karnataka,Mysore,2857.0,214.0,2.0,1542.0,19689.0,17825.0,36693.0,3073.0,75749.0,24.641834743005855,-0.04756316804540458
Karnataka,Mysuru,3650.0,463.0,248.0,4695.0,32490.0,32289.0,22300.0,4361.0,91774.0,21.039431453461713,-0.1305686483891458
Karnataka,Raichur,7619.0,2056.0,104.0,7377.0,40787.0,53880.0,56997.0,9779.0,159041.0,16.261860940695296,-0.24065197427308724
Karnataka,Ramanagar,2559.0,379.0,11.0,3637.0,31197.0,20055.0,20867.0,2949.0,75756.0,25.68,-0.02364208011971397
Karnataka,Ramanagara,168.0,24.0,12.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,-0.6153528253919376
Karnataka,Shimoga,2111.0,149.0,0.0,1163.0,14351.0,7443.0,19406.0,2260.0,42363.0,18.73639982308713,-0.18363440237646858
Karnataka,Shivamogga,2004.0,182.0,43.0,4526.0,20225.0,21668.0,11986.0,2229.0,58405.0,26.190582959641254,-0.011877382940094633
Karnataka,Tumakuru,2792.0,161.0,47.0,4312.0,24113.0,26620.0,16941.0,3000.0,71986.0,23.987337554148617,-0.06264389309981626
Karnataka,Tumkur,2754.0,188.0,0.0,2750.0,23550.0,20241.0,44520.0,2942.0,91061.0,30.941556235134218,0.09759309749644583
Karnataka,Udupi,3338.0,210.0,43.0,3944.0,23431.0,20128.0,14497.0,3591.0,62000.0,17.260579064587972,-0.21763981518409145
Karnataka,Udupi *,2.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,1.3333333333333333,-0.5846305644743768
Karnataka,Uttara Kannada,3219.0,221.0,30.0,4134.0,26497.0,23598.0,19558.0,3470.0,73787.0,21.258138864880436,-0.12552925877048804
Karnataka,Vijayanagara,1822.0,241.0,56.0,2066.0,12626.0,5607.0,14341.0,2119.0,34640.0,16.339622641509433,-0.23886021282673334
Karnataka,Vijayapura,4662.0,842.0,92.0,8945.0,23026.0,35601.0,17491.0,5596.0,85063.0,15.19796319456852,-0.26516598238267114
Karnataka,Yadgir,4847.0,1300.0,111.0,7003.0,26331.0,32589.0,28313.0,6258.0,94236.0,15.056079245885924,-0.2684352291512515
Karnataka,yadgir,573.0,116.0,0.0,217.0,1882.0,856.0,3425.0,689.0,6380.0,9.246376811594203,-0.4023006246810259
Kerala,Alappuzha,2536.0,892.0,131.0,2640.0,34195.0,34603.0,53026.0,3559.0,124464.0,34.96179775280899,0.1902262791396575
Kerala,Ernakulam,4185.0,1807.0,332.0,5733.0,60474.0,61215.0,87540.0,6324.0,214962.0,33.98608695652174,0.1677442478919439
Kerala,Idukki,1399.0,271.0,28.0,1528.0,13964.0,19715.0,28218.0,1698.0,63425.0,37.33078281341966,0.24481171199607116
Kerala,Kannur,4013.0,1722.0,230.0,4639.0,53071.0,49177.0,70222.0,5965.0,177109.0,29.686389540730808,0.0686719284860753
Kerala,Kasaragod,2695.0,798.0,62.0,2451.0,25907.0,36306.0,35450.0,3555.0,100114.0,28.153543307086615,0.03335255203368719
Kerala,Kasargod,251.0,64.0,0.0,34.0,1835.0,211.0,1927.0,315.0,4007.0,12.680379746835444,-0.32317537405491226
Kerala,Kollam,3814.0,1042.0,213.0,4498.0,48602.0,50033.0,77278.0,5069.0,180411.0,35.584023668639055,0.20456341934150715
Kerala,Kottayam,2465.0,804.0,52.0,2352.0,27858.0,30704.0,47511.0,3321.0,108425.0,32.63847080072246,0.13669288652555447
Kerala,Kozhikode,4587.0,1914.0,203.0,9275.0,80652.0,61123.0,91063.0,6704.0,242113.0,36.10932140193885,0.21666716985788687
Kerala,Malappuram,10205.0,4116.0,246.0,10011.0,142379.0,96696.0,127313.0,14567.0,376399.0,25.837383305875893,-0.020015701879323358
Kerala,Palakkad,5174.0,1381.0,169.0,3894.0,46102.0,61028.0,98819.0,6724.0,209843.0,31.20342007434944,0.10362688439137907
Kerala,Pathanamthitta,1398.0,480.0,73.0,1955.0,19080.0,20056.0,39314.0,1951.0,80405.0,41.19108606557377,0.33375964479626186
Kerala,Thiruvananthapuram,4836.0,1394.0,433.0,5373.0,59565.0,55721.0,93096.0,6663.0,213755.0,32.076080432172866,0.12373445879547657
Kerala,Thrissur,4914.0,1672.0,485.0,4994.0,53826.0,58766.0,86746.0,7071.0,204332.0,28.893099547511312,0.05039318186984068
Kerala,Wayanad,1265.0,233.0,18.0,1687.0,16378.0,12585.0,24268.0,1516.0,54918.0,36.201713909030985,0.218796049890171
Ladakh,Kargil,365.0,120.0,7.0,701.0,1788.0,1711.0,1231.0,492.0,5431.0,11.016227180527384,-0.3615202710664709
Ladakh,Leh,101.0,13.0,11.0,674.0,2572.0,1098.0,1723.0,125.0,6067.0,48.15079365079365,0.4941231090535518
Lakshadweep,Lakshadweep,192.0,10.0,1.0,170.0,1006.0,2226.0,2594.0,203.0,5996.0,29.392156862745097,0.06189230865841302
Madanapalle,Kadiri Road,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,-0.5692694340155963
Madhya Pradesh,Agar Malwa,2087.0,421.0,29.0,965.0,8919.0,5721.0,11092.0,2537.0,26697.0,10.518912529550827,-0.37297924391554155
Madhya Pradesh,Alirajpur,3251.0,3390.0,369.0,2001.0,19593.0,33490.0,28643.0,7010.0,83727.0,11.942233632862644,-0.3401835121864793
Madhya Pradesh,Anuppur,2864.0,349.0,13.0,3847.0,22348.0,31994.0,39356.0,3226.0,97545.0,30.227765726681127,0.08114615381556509
Madhya Pradesh,Ashok Nagar,3726.0,1285.0,167.0,6092.0,38925.0,44837.0,29539.0,5178.0,119393.0,23.053292141340027,-0.08416588326068357
Madhya Pradesh,Ashoknagar,1594.0,1323.0,94.0,0.0,0.0,0.0,0.0,3011.0,0.0,0.0,-0.6153528253919376
Madhya Pradesh,Balaghat,6237.0,540.0,28.0,13036.0,66256.0,72713.0,54049.0,6805.0,206054.0,30.27534528357332,0.08224246748645296
Madhya Pradesh,Barwani,12801.0,8355.0,667.0,12569.0,70190.0,78193.0,65234.0,21823.0,226186.0,10.364094574780058,-0.3765465121164346
Madhya Pradesh,Betul,6829.0,1207.0,130.0,10942.0,37304.0,69579.0,86243.0,8166.0,204068.0,24.986898493939023,-0.0396123141033838
Madhya Pradesh,Bhind,8483.0,4845.0,639.0,8411.0,49605.0,51439.0,31926.0,13967.0,141381.0,10.121778350515465,-0.3821298888162458
Madhya Pradesh,Bhopal,11256.0,1452.0,154.0,10700.0,80164.0,89809.0,96629.0,12862.0,277302.0,21.55811241545518,-0.11861735950364467
Madhya Pradesh,Burhanpur,6542.0,2759.0,388.0,3248.0,13295.0,33915.0,40226.0,9689.0,90684.0,9.358513931888545,-0.3997167952798559
Madhya Pradesh,Chhatarpur,11504.0,5965.0,367.0,11821.0,68037.0,89515.0,69016.0,17836.0,238389.0,13.364859561585469,-0.3074037984587467
Madhya Pradesh,Chhindwara,8308.0,625.0,48.0,16975.0,72447.0,63350.0,76841.0,8981.0,229613.0,25.563682921398353,-0.026322222848190142
Madhya Pradesh,Damoh,5081.0,938.0,47.0,7014.0,48440.0,74879.0,59604.0,6066.0,189937.0,31.30657656172738,0.10600378478180213
Madhya Pradesh,Datia,3995.0,1805.0,43.0,5168.0,31277.0,27648.0,19386.0,5843.0,83479.0,14.284565366187543,-0.28621221718646156
Madhya Pradesh,Dewas,8393.0,1958.0,91.0,5450.0,41799.0,56452.0,63449.0,10442.0,167150.0,16.005936991286028,-0.2465488960346904
Madhya Pradesh,Dhar,8734.0,3553.0,425.0,12026.0,75429.0,77936.0,68455.0,12712.0,233846.0,18.394242114371117,-0.1915182961780647
Madhya Pradesh,Dindori,2409.0,249.0,1.0,8508.0,38909.0,33514.0,27962.0,2659.0,108893.0,40.93721804511278,0.3279100951238414
Madhya Pradesh,East Nimar,2338.0,1500.0,21.0,1078.0,8529.0,10364.0,29999.0,3859.0,49970.0,12.94559585492228,-0.3170643452007744
Madhya Pradesh,Guna,7496.0,2249.0,66.0,5429.0,47524.0,80661.0,52225.0,9811.0,185839.0,18.939971463514066,-0.17894376658700942
Madhya Pradesh,Gwalior,12110.0,5602.0,830.0,11375.0,70344.0,69790.0,57330.0,18542.0,208839.0,11.26241708461414,-0.3558476382150039
Madhya Pradesh,Harda,1733.0,383.0,18.0,1551.0,8616.0,18957.0,18812.0,2134.0,47936.0,22.452459016393444,-0.09801009728507537
Madhya Pradesh,Harda *,503.0,107.0,0.0,163.0,1931.0,2126.0,8046.0,610.0,12266.0,20.075286415711947,-0.15278418494823576
Madhya Pradesh,Hoshangabad,5158.0,812.0,12.0,2118.0,10285.0,45218.0,51838.0,5982.0,109459.0,18.295002507103458,-0.19380494500893966
Madhya Pradesh,Indore,16685.0,5009.0,609.0,23118.0,163569.0,108940.0,112684.0,22303.0,408311.0,18.306626614060256,-0.19353710587379439
Madhya Pradesh,Jabalpur,10653.0,1713.0,101.0,9313.0,82738.0,82138.0,76526.0,12467.0,250715.0,20.108678216233557,-0.15201478124213674
Madhya Pradesh,Jhabua,6586.0,6570.0,332.0,3897.0,37565.0,50578.0,38148.0,13488.0,130188.0,9.651419675290978,-0.39296775027505965
Madhya Pradesh,Katni,8413.0,2410.0,118.0,8994.0,47948.0,53755.0,44697.0,10941.0,155394.0,14.201608481082069,-0.28812368448830045
Madhya Pradesh,Khandwa,3207.0,1232.0,82.0,4171.0,13559.0,36298.0,22720.0,4521.0,76748.0,16.972136222910216,-0.22428602736546152
Madhya Pradesh,Khargone,9870.0,4663.0,506.0,5395.0,35585.0,81463.0,87738.0,15039.0,210181.0,13.974800531914894,-0.29334972423266853
Madhya Pradesh,Maihar,378.0,20.0,20.0,195.0,3822.0,196.0,1325.0,418.0,5538.0,13.217183770883056,-0.31080649908862173
Madhya Pradesh,Mandla,4645.0,261.0,5.0,10371.0,46610.0,34924.0,27323.0,4911.0,119228.0,24.272801302931597,-0.056066324270354406
Madhya Pradesh,Mandsaur,7444.0,808.0,24.0,10108.0,43947.0,46973.0,45487.0,8276.0,146515.0,17.701461882324512,-0.20748112746366285
Madhya Pradesh,Mauganj,379.0,58.0,1.0,169.0,3917.0,83.0,978.0,438.0,5147.0,11.724373576309794,-0.3452033773121777
Madhya Pradesh,Morena,14064.0,7647.0,670.0,15081.0,95336.0,94466.0,51093.0,22381.0,255976.0,11.436690197480118,-0.35183209018171585
Madhya Pradesh,Narmadapuram,608.0,100.0,29.0,489.0,5420.0,1420.0,5430.0,737.0,12759.0,17.288617886178862,-0.21699375318953923
Madhya Pradesh,Narsimhapur,966.0,223.0,0.0,298.0,3988.0,2685.0,7663.0,1189.0,14634.0,12.29747899159664,-0.33199805673589555
Madhya Pradesh,Narsinghpur,3860.0,1222.0,92.0,3937.0,22260.0,38006.0,25111.0,5174.0,89314.0,17.258743961352657,-0.21768209907439595
Madhya Pradesh,Neemuch,4183.0,764.0,17.0,5214.0,31762.0,34879.0,22132.0,4964.0,93987.0,18.929909365558913,-0.1791756143860766
Madhya Pradesh,Niwari,117.0,16.0,9.0,154.0,1585.0,1194.0,1101.0,142.0,4034.0,28.20979020979021,0.03464857604918558
Madhya Pradesh,Pandhurna,66.0,4.0,28.0,60.0,761.0,78.0,299.0,98.0,1198.0,12.1010101010101,-0.33652503312498305
Madhya Pradesh,Panna,6807.0,2404.0,128.0,4984.0,37841.0,53832.0,44207.0,9339.0,140864.0,15.081798715203426,-0.2678426089659764
Madhya Pradesh,Raisen,6215.0,1230.0,122.0,6174.0,36639.0,67598.0,49050.0,7567.0,159461.0,21.070428118393234,-0.12985443266844549
Madhya Pradesh,Rajgarh,6542.0,1594.0,35.0,7503.0,34777.0,83066.0,82163.0,8171.0,207509.0,25.392682329907,-0.03026236643983109
Madhya Pradesh,Ratlam,6427.0,1478.0,77.0,11051.0,68372.0,83610.0,51337.0,7982.0,214370.0,26.85331329074283,0.003393047672468458
Madhya Pradesh,Rewa,9346.0,1463.0,29.0,9422.0,73712.0,119788.0,75171.0,10838.0,278093.0,25.65670264784574,-0.024178890618392554
Madhya Pradesh,Sagar,11572.0,1882.0,387.0,9874.0,78003.0,112844.0,79881.0,13841.0,280602.0,20.271781534460338,-0.14825660421782438
Madhya Pradesh,Satna,11198.0,1946.0,132.0,11697.0,75356.0,96656.0,76057.0,13276.0,259766.0,19.565112600738118,-0.16453945474093584
Madhya Pradesh,Sehore,5155.0,1308.0,55.0,4566.0,23303.0,54978.0,63024.0,6518.0,145871.0,22.37628470624329,-0.09976528255881156
Madhya Pradesh,Seoni,5558.0,513.0,10.0,10764.0,63519.0,45852.0,39900.0,6081.0,160035.0,26.312890496547187,-0.009059209894338432
Madhya Pradesh,Shahdol,4410.0,828.0,59.0,6791.0,47986.0,45413.0,49159.0,5297.0,149349.0,28.18969422423556,0.034185530465481444
Madhya Pradesh,Shajapur,5937.0,1070.0,18.0,4315.0,26910.0,62880.0,63761.0,7025.0,157866.0,22.468830059777968,-0.09763288068531134
Madhya Pradesh,Sheopur,3765.0,3326.0,139.0,5300.0,33506.0,32840.0,23428.0,7230.0,95074.0,13.148112294288481,-0.31239802303304653
Madhya Pradesh,Shivpuri,7127.0,4867.0,747.0,7316.0,61614.0,90683.0,75889.0,12741.0,235502.0,18.482341861560194,-0.18948832861312923
Madhya Pradesh,Sidhi,5606.0,671.0,15.0,5976.0,48117.0,77260.0,43947.0,6292.0,175300.0,27.856348323534085,0.026504675662618913
Madhya Pradesh,Singrauli,5669.0,859.0,22.0,8741.0,47963.0,76133.0,32297.0,6550.0,165134.0,25.20744924439017,-0.034530450827690816
Madhya Pradesh,Tikamgarh,5674.0,1539.0,29.0,8041.0,43127.0,89448.0,71168.0,7242.0,211784.0,29.239817755073865,0.05838215729804503
Madhya Pradesh,Ujjain,12450.0,1763.0,95.0,10268.0,66440.0,86924.0,63027.0,14308.0,226659.0,15.840310294220421,-0.25036521598631295
Madhya Pradesh,Umaria,4360.0,906.0,34.0,3692.0,25933.0,19901.0,19360.0,5300.0,68886.0,12.99490662139219,-0.3159281415256243
Madhya Pradesh,Vidisha,7998.0,2206.0,170.0,8962.0,40335.0,67687.0,57203.0,10374.0,174187.0,16.78910843373494,-0.2285032979861169
Madhya Pradesh,West Nimar,618.0,136.0,6.0,210.0,1849.0,2548.0,7270.0,760.0,11877.0,15.607095926412615,-0.25573887047944954
Maharashtra,Ahilyanagar,12.0,1.0,0.0,200.0,2218.0,1.0,16.0,13.0,2435.0,173.92857142857142,3.392256388943467
Maharashtra,Ahmadnagar,9369.0,2338.0,129.0,8400.0,219267.0,164245.0,199316.0,11836.0,591228.0,49.947452901917714,0.535521184773289
Maharashtra,Ahmed Nagar,277.0,63.0,0.0,114.0,5481.0,1602.0,4237.0,340.0,11434.0,33.530791788856305,0.15725347519030233
Maharashtra,Ahmednagar,182.0,158.0,28.0,0.0,0.0,0.0,0.0,368.0,0.0,0.0,-0.6153528253919376
Maharashtra,Akola,3966.0,693.0,49.0,2889.0,59193.0,53986.0,131099.0,4708.0,247167.0,52.48821405818645,0.594064630152358
Maharashtra,Amravati,5783.0,1025.0,107.0,5974.0,90217.0,103569.0,234714.0,6915.0,434474.0,62.82157316367843,0.8321627460976921
Maharashtra,Aurangabad,12374.0,4874.0,145.0,8266.0,146863.0,110323.0,201050.0,17393.0,466502.0,26.819707945268483,0.00261872352855274
Maharashtra,Beed,7454.0,2461.0,270.0,8927.0,162224.0,114059.0,141436.0,10185.0,426646.0,41.885529157667385,0.34976079119703524
Maharashtra,Bhandara,1842.0,55.0,6.0,1658.0,36236.0,31856.0,70348.0,1903.0,140098.0,73.58088235294117,1.0800754742516228
Maharashtra,Bid,439.0,129.0,0.0,122.0,11796.0,538.0,9354.0,568.0,21810.0,38.33040421792619,0.26784468420209234
Maharashtra,Buldana,963.0,112.0,0.0,240.0,22701.0,3169.0,32568.0,1075.0,58678.0,54.53345724907063,0.6411905013650145
Maharashtra,Buldhana,5849.0,1093.0,142.0,4282.0,109890.0,84533.0,134968.0,7084.0,333673.0,47.095695130557516,0.4698118500292315
Maharashtra,Chandrapur,4014.0,375.0,86.0,3249.0,108822.0,65688.0,147946.0,4475.0,325705.0,72.76697944593387,1.061321771148643
Maharashtra,Chatrapati Sambhaji Nagar,114.0,81.0,16.0,770.0,6870.0,413.0,1791.0,211.0,9844.0,46.43396226415094,0.4545644026946303
Maharashtra,Chhatrapati Sambhajinagar,411.0,365.0,234.0,1424.0,13314.0,842.0,4025.0,1010.0,19605.0,19.391691394658753,-0.1685353733972921
Maharashtra,Dharashiv,89.0,28.0,27.0,239.0,2949.0,121.0,522.0,144.0,3831.0,26.420689655172414,-0.006575334485855116
Maharashtra,Dhule,7244.0,4842.0,519.0,3645.0,58263.0,72244.0,125610.0,12605.0,259762.0,20.606219260669523,-0.1405505919038686
Maharashtra,Dist : Thane,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.592311129703767
Maharashtra,Gadchiroli,2084.0,268.0,22.0,2371.0,50327.0,38590.0,102075.0,2374.0,193363.0,81.416,1.2606098707561681
Maharashtra,Gondia,25.0,4.0,0.0,18.0,957.0,26.0,839.0,29.0,1840.0,61.333333333333336,0.7978711768158657
Maharashtra,Gondiya,2780.0,104.0,6.0,3464.0,60154.0,35448.0,61066.0,2890.0,160132.0,55.389830508474574,0.6609227934036871
Maharashtra,Gondiya *,53.0,4.0,0.0,27.0,1981.0,67.0,1341.0,57.0,3416.0,58.89655172413793,0.7417235965182541
Maharashtra,Hingoli,6359.0,1457.0,373.0,2729.0,93822.0,45691.0,71373.0,8189.0,213615.0,26.082417582417584,-0.014369696646078641
Maharashtra,Hingoli *,1.0,0.0,0.0,0.0,3.0,0.0,9.0,1.0,12.0,6.0,-0.4771026512629134
Maharashtra,Jalgaon,10454.0,2579.0,227.0,7782.0,143294.0,148853.0,268531.0,13260.0,568460.0,42.867053766684265,0.3723767825484529
Maharashtra,Jalna,4627.0,944.0,19.0,4102.0,75438.0,71820.0,120872.0,5590.0,272232.0,48.691110713646935,0.5065729303909433
Maharashtra,Kolhapur,6423.0,985.0,72.0,5819.0,124115.0,118410.0,152674.0,7480.0,401018.0,53.60486565967117,0.6197941765434773
Maharashtra,Latur,5828.0,1631.0,148.0,5957.0,119670.0,74375.0,172366.0,7607.0,372368.0,48.944269190325976,0.5124061309714626
Maharashtra,Mumbai,10594.0,3881.0,77.0,7094.0,128389.0,119615.0,284744.0,14552.0,539842.0,37.09489452346595,0.23937644580255488
Maharashtra,Mumbai City,2314.0,449.0,166.0,4950.0,46925.0,28377.0,19194.0,2929.0,99446.0,33.94061433447099,0.16669648157250744
